5.103966612520770552e-01 5.685831511552620343e-01 4.800243921789955626e-01 4.011725454455959960e-01 1.987075292891127276e-01 5.000000000000000000e-01
5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01
4.901193128149171074e-01 5.636862509595906845e-01 5.191531356678125153e-01 4.035599170262098023e-01 3.676078504254306489e-01 1.987075292891127831e-01
5.427805629707029844e-01 6.522920343450979708e-01 4.286788519931903907e-01 3.174892920488144310e-01 1.987075292891127276e-01 5.000000000000000000e-01
5.773910790742675658e-01 5.557707686397896918e-01 3.780892918717023710e-01 4.042960658634073279e-01 3.787647012186119433e-01 5.000000000000000000e-01
