7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
5.740487724930990465e-01 1.767162091055873852e-02 3.673395609492002833e-02
2.089635875691253641e-01 8.860676617642115893e-01 4.376428073478746406e-01
2.089635875691253641e-01 8.860676617642115893e-01 4.376428073478746406e-01
3.700297622760735372e-01 5.550664378844227809e-02 7.699103361576610238e-01
3.700297622760735372e-01 5.550664378844227809e-02 7.699103361576610238e-01
4.699380007009222870e-01 7.130353355217750044e-01 4.969458483652672287e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
3.286822891445988493e-01 8.335190835090023898e-01 5.111263782581673132e-01
3.286822891445988493e-01 8.335190835090023898e-01 5.111263782581673132e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
