7.477836943976545747e-02 7.922142457842947794e-01 4.237322231838140940e-01 1.685068917707329694e-01 2.990732848200113037e-02 1.167551787921588813e-01
2.168073684944587243e-01 4.543952201708543193e-01 3.276929959239437973e-01 6.643097607708930985e-01 6.166746121902606514e-01 3.499972037669050184e-01
8.482460602711432429e-01 4.242012490970116789e-01 3.192512585394468583e-01 4.844495202852969751e-01 2.186582823176743545e-02 3.857289790769152793e-01
1.625919022602541064e-01 1.284188475432206655e-01 2.375922999097874327e-02 4.011170497913097432e-01 6.036453693108045915e-01 6.576222937826665671e-01
6.495291051490988954e-01 3.639196371612397618e-01 3.875578541329137705e-01 4.408195047876006800e-02 7.673356241311727333e-01 2.749773844813186430e-01
8.031427304770855091e-02 5.466511091118625432e-01 2.801841141874045205e-01 2.480534744808076952e-01 3.757430538672799636e-01 3.560921921441380089e-01
